FECHA,DETALLE,ENTRADA,SALIDA,SALDO ,ADQ.,PROM.,DEBE,HABER,SALDO,OBSERVACIONES
13/11/2017,Calamina 0.35mm #28 F- 1116,,12.3,34969.09,,19.88239905,,244.5535084,695269.4019,
13/11/2017,Calamina 0.35mm #28 F- 1118,,50.5,34918.59,,19.88239905,,1004.061152,694265.3408,
14/11/2017,Calamina 0.35mm #28 F- 1119,,5,34913.59,,19.88239905,,99.41199527,694165.9288,
14/11/2017,Calamina 0.35mm #28 F- 1120,,9.5,34904.09,,19.88239905,,188.882791,693977.046,
15/11/2017,Calamina 0.35mm #28 F- 1121,,5.62,34898.47,,19.88239905,,111.7390827,693865.3069,
15/11/2017,Calamina 0.35mm #28 F- 1122,,2.15,34896.32,,19.88239905,,42.74715797,693822.5598,
16/11/2017,Calamina 0.35mm #28 F- 1123,,79.2,34817.12,,19.88239905,,1574.686005,692247.8737,
16/11/2017,Calamina 0.35mm #28 F- 1125,,190.7,34626.42,,19.88239905,,3791.5735,688456.3002,
16/11/2017,Calamina 0.35mm #28 F- 1126,,6,34620.42,,19.88239905,,119.2943943,688337.0059,
17/11/2017,Calamina 0.35mm #28 F- 1127,,112.15,34508.27,,19.88239905,,2229.811054,686107.1948,
21/11/2017,Calamina 0.35mm #28 F- 1129,,6,34502.27,,19.88239905,,119.2943943,685987.9004,
21/11/2017,Calamina 0.35mm #28 F- 1130,,20.22,34482.05,,19.88239905,,402.0221089,685585.8783,
23/01/2017,Calamina 0.35mm #28 F- 1133,,49.05,34433,,19.88239905,,975.2316736,684610.6466,
24/11/2017,Calamina 0.35mm #28 F- 1134,,72.9,34360.1,,19.88239905,,1449.426891,683161.2197,
27/11/2017,Calamina 0.35mm #28 F- 1135,,158.65,34201.45,,19.88239905,,3154.34261,680006.8771,
28/11/2017,Calamina 0.35mm #28 F- 1136,,7.7,34193.75,,19.88239905,,153.0944727,679853.7826,
28/11/2017,Calamina 0.35mm #28 F- 1137,,8.2,34185.55,,19.88239905,,163.0356722,679690.747,
29/11/2017,Calamina 0.35mm #28 F- 1138,,20,34165.55,,19.88239905,,397.6479811,679293.099,
29/11/2017,Calamina 0.35mm #28 F- 1139,,77,34088.55,,19.88239905,,1530.944727,677762.1543,
30/11/2017,Calamina 0.35mm #28 F- 1140,,2,34086.55,,19.88239905,,39.76479811,677722.3895,
30/11/2017,Calamina 0.35mm #28 F- 1142,,467,33619.55,,19.88239905,,9285.080358,668437.3091,
01/12/2017,Calamina 0.35mm #28 F- 1145,,14.4,33605.15,,19.88239905,,286.3065464,668151.0026,
02/12/2017,Calamina 0.35mm #28 F- 1147,,8.24,33596.91,,19.88239905,,163.8309682,667987.1716,
02/12/2017,Calamina 0.35mm #28 F- 1148,,45,33551.91,,19.88239905,,894.7079574,667092.4636,
05/12/2017,Calamina 0.35mm #28 F- 1149,,9,33542.91,,19.88239905,,178.9415915,666913.522,
05/12/2017,Calamina 0.35mm #28 F- 1150,,24,33518.91,,19.88239905,,477.1775773,666436.3445,
06/12/2017,Calamina 0.35mm #28 F- 1152,,23.1,33495.81,,19.88239905,,459.2834181,665977.0611,
06/12/2017,Calamina 0.35mm #28 F- 1153,,132.2,33363.61,,19.88239905,,2628.453155,663348.6079,
07/12/2017,Calamina 0.35mm #28 F- 1154,,4.08,33359.53,,19.88239905,,81.12018814,663267.4877,
08/12/2017,Calamina 0.35mm #28 F- 1155,,10.75,33348.78,,19.88239905,,213.7357898,663053.7519,
09/12/2017,Calamina 0.35mm #28 F- 1157,,97.6,33251.18,,19.88239905,,1940.522148,661113.2298,
09/12/2017,Calamina 0.35mm #28 F- 1158,,44.8,33206.38,,19.88239905,,890.7314776,660222.4983,
11/12/2017,Calamina 0.35mm #28 F- 1159,,9.6,33196.78,,19.88239905,,190.8710309,660031.6273,
11/12/2017,Calamina 0.35mm #28 F- 1160,,93.24,33103.54,,19.88239905,,1853.834888,658177.7924,
11/12/2017,Calamina 0.35mm #28 F- 1161,,28,33075.54,,19.88239905,,556.7071735,657621.0852,
12/12/2017,Calamina 0.35mm #28 F- 1162,,90.5,32985.04,,19.88239905,,1799.357114,655821.7281,
12/12/2017,Calamina 0.35mm #28 F- 1163,,10,32975.04,,19.88239905,,198.8239905,655622.9041,
13/12/2017,Calamina 0.35mm #28 F- 1165,,16.2,32958.84,,19.88239905,,322.0948647,655300.8092,
14/12/2017,ANULADA F- 1167,,0,32958.84,,19.88239905,,0,655300.8092,
14/12/2017,Calamina 0.35mm #28 F- 1168,,1.8,32957.04,,19.88239905,,35.7883183,655265.0209,
14/12/2017,Calamina 0.35mm #28 F- 1170,,0.68,32956.36,,19.88239905,,13.52003136,655251.5009,
14/12/2017,Calamina 0.35mm #28 F- 1171,,90.8,32865.56,,19.88239905,,1805.321834,653446.179,
16/12/2017,Calamina 0.35mm #28 F- 1172,,60,32805.56,,19.88239905,,1192.943943,652253.2351,
16/12/2017,Calamina 0.35mm #28 F- 1173,,6,32799.56,,19.88239905,,119.2943943,652133.9407,
16/12/2017,Calamina 0.35mm #28 F- 1174,,150.4,32649.16,,19.88239905,,2990.312818,649143.6279,
19/12/2017,Calamina 0.35mm #28 F- 1176,,2.2,32646.96,,19.88239905,,43.74127792,649099.8866,
19/12/2017,Calamina 0.35mm #28 F- 1177,,7,32639.96,,19.88239905,,139.1767934,648960.7098,
21/12/2017,Calamina 0.35mm #28 F- 1178,,16,32623.96,,19.88239905,,318.1183849,648642.5914,
21/12/2017,Calamina 0.35mm #28 F- 1179,,11.44,32612.52,,19.88239905,,227.4546452,648415.1368,
26/12/2017,Calamina 0.35mm #28 F- 1184,,12,32600.52,,19.88239905,,238.5887886,648176.548,
27/12/2017,Calamina 0.35mm #28 F- 1186,,88.2,32512.32,,19.88239905,,1753.627597,646422.9204,
29/12/2017,Calamina 0.35mm #28 F- 1190,,23.5,32488.82,,19.88239905,,467.2363778,645955.684,
29/12/2017,Calamina 0.35mm #28 F- 1191,,34.7,32454.12,,19.88239905,,689.9192472,645265.7648,
30/12/2017,Calamina 0.35mm #28 F- 1192,,168,32286.12,,19.88239905,,3340.243041,641925.5217,
30/12/2017,Calamina 0.35mm #28 F- 1193,,237.2,32048.92,,19.88239905,,4716.105056,637209.4167,
30/12/2017,Calamina 0.35mm #28 F- 1194,,215.6,31833.32,,19.88239905,,4286.645236,632922.7714,
02/01/2016,Calamina Ondulada F- 2290,,5.12,19656.33,,18.19288862,,93.14758975,357605.4224,
04/01/2016,Calamina Ondulada F- 2293,,2.23,19654.1,,18.19288862,,40.57014163,357564.8523,
06/01/2016,Calamina Ondulada F- 2296,,6,19648.1,,18.19288862,,109.1573317,357455.6949,
06/01/2016,Calamina Ondulada F-2298,,19.04,19629.06,,18.19288862,,346.3925994,357109.3023,
06/01/2016,Calamina Ondulada F- 2299,,7,19622.06,,18.19288862,,127.3502204,356981.9521,
08/01/2016,Calamina Ondulada F- 2306,,18.3,19603.76,,18.19288862,,332.9298618,356649.0223,
09/01/2016,Calamina Ondulada F- 2307,,50,19553.76,,18.19288862,,909.6444311,355739.3778,
09/01/2016,Calamina Ondulada F- 2310,,19.6,19534.16,,18.19288862,,356.580617,355382.7972,
11/01/2016,Calamina Ondulada F- 2311,,22.5,19511.66,,18.19288862,,409.339994,354973.4572,
13/01/2016,Calamina Ondulada F- 2315,,125.4,19386.26,,18.19288862,,2281.388233,352692.069,
14/01/2016,Calamina Ondulada F-2320,,75.4,19310.86,,18.19288862,,1371.743802,351320.3252,
15/01/2016,Calamina Ondulada F-2325,,73.08,19237.78,,18.19288862,,1329.536301,349990.7889,
16/01/2016,Calamina Ondulada F-2328,,150.12,19087.66,,18.19288862,,2731.11644,347259.6724,
19/01/2016,Calamina Ondulada F-2336,,0.5,19087.16,,18.19288862,,9.096444311,347250.576,
21/01/2016,Calamina Ondulada F-2343,,131.4,18955.76,,18.19288862,,2390.545565,344860.0304,
23/01/2016,Calamina Ondulada F-2345,,323.9,18631.86,,18.19288862,,5892.676625,338967.3538,
27/01/2016,Calamina Ondulada F-01,,81.95,18549.91,,18.19288862,,1490.907223,337476.4466,
28/01/2016,Calamina Ondulada F-05,,16,18533.91,,18.19288862,,291.086218,337185.3604,
29/01/2016,Calamina Ondulada F-08,,20.1,18513.81,,18.19288862,,365.6770613,336819.6833,
06/02/2016,Calamina Ondulada F- 18,,20,18493.81,,18.19288862,,363.8577724,336455.8255,
10/02/2016,Calamina Ondulada F- 22,,681.54,17812.27,,18.19288862,,12399.18131,324056.6442,
10/02/2016,Calamina Ondulada F- 23,,13,17799.27,,18.19288862,,236.5075521,323820.1367,
10/02/2016,Calamina Ondulada F- 24,,1.92,17797.35,,18.19288862,,34.93034615,323785.2063,
10/02/2016,Calamina Ondulada F- 25,,72.64,17724.71,,18.19288862,,1321.53143,322463.6749,
11/02/2016,Calamina Ondulada F- 27,,15,17709.71,,18.19288862,,272.8933293,322190.7816,
11/02/2016,Calamina Ondulada F- 28,,1448.15,16261.56,,18.19288862,,26346.03166,295844.7499,
12/02/2016,Calamina Ondulada F- 30,,100.25,16161.31,,18.19288862,,1823.837084,294020.9128,
15/02/2016,Calamina Ondulada F- 35,,79.55,16081.76,,18.19288862,,1447.24429,292573.6685,
18/02/2016,Calamina Ondulada F- 39,,4.3,16077.46,,18.19288862,,78.22942108,292495.4391,
18/02/2016,Calamina Ondulada F- 40,,3.5,16073.96,,18.19288862,,63.67511018,292431.764,
19/02/2016,Calamina Ondulada F- 42,,114.8,15959.16,,18.19288862,,2088.543614,290343.2204,
20/02/2016,Calamina Ondulada F- 44,,71.34,15887.82,,18.19288862,,1297.880674,289045.3397,
20/02/2016,Calamina Ondulada F- 45,,23.1,15864.72,,18.19288862,,420.2557272,288625.084,
20/02/2016,Calamina Ondulada F- 47,,50.4,15814.32,,18.19288862,,916.9215866,287708.1624,
20/02/2016,Calamina Ondulada F- 49,,4,15810.32,,18.19288862,,72.77155449,287635.3908,
22/02/2016,Calamina Ondulada F- 50,,22.15,15788.17,,18.19288862,,402.972483,287232.4184,
22/02/2016,Calamina Ondulada F- 51,,59.5,15728.67,,18.19288862,,1082.476873,286149.9415,
22/02/2016,Calamina Ondulada F- 52,,2,15726.67,,18.19288862,,36.38577724,286113.5557,
22/02/2016,Calamina Ondulada F- 53,,84,15642.67,,18.19288862,,1528.202644,284585.3531,
22/02/2016,Calamina Ondulada F- 54,,271.25,15371.42,,18.19288862,,4934.821039,279650.532,
23/02/2016,Calamina Ondulada F- 55,,19.08,15352.34,,18.19288862,,347.1203149,279303.4117,
24/02/2016,Calamina Ondulada F-57,,3,15349.34,,18.19288862,,54.57866587,279248.833,
24/02/2016,Calamina Ondulada F-58,,3,15346.34,,18.19288862,,54.57866587,279194.2544,
25/02/2016,Calamina Ondulada F-60,,37.8,15308.54,,18.19288862,,687.6911899,278506.5632,
25/02/2016,Calamina Ondulada F-61,,37.8,15270.74,,18.19288862,,687.6911899,277818.872,
26/02/2016,Calamina Ondulada F-62,,4.2,15266.54,,18.19288862,,76.41013221,277742.4619,
26/02/2016,Calamina Ondulada F-63,,41.4,15225.14,,18.19288862,,753.185589,276989.2763,
26/02/2016,Calamina Ondulada F-64,,1.85,15223.29,,18.19288862,,33.65684395,276955.6194,
29/02/2016,Calamina Ondulada F-67,,80,15143.29,,18.19288862,,1455.43109,275500.1883,
29/02/2016,Calamina Ondulada F-68,,124.6,15018.69,,18.19288862,,2266.833922,273233.3544,
29/02/2016,Calamina Ondulada F-70,,79.5,14939.19,,18.19288862,,1446.334645,271787.0198,
01/03/2016,Calamina Ondulada F-71,,6.08,14933.11,,18.19288862,,110.6127628,271676.407,
02/03/2016,Calamina Ondulada F-73,,24.8,14908.31,,18.19288862,,451.1836378,271225.2234,
02/03/2016,Calamina Ondulada F-74,,46,14862.31,,18.19288862,,836.8728766,270388.3505,
02/03/2016,Calamina Ondulada F-75,,16,14846.31,,18.19288862,,291.086218,270097.2643,
03/03/2016,Calamina Ondulada F-76,,77.44,14768.87,,18.19288862,,1408.857295,268688.407,
03/03/2016,Calamina Ondulada F-77,,6,14762.87,,18.19288862,,109.1573317,268579.2497,
04/03/2016,Calamina Ondulada F-78,,7.2,14755.67,,18.19288862,,130.9887981,268448.2609,
05/03/2016,Calamina Ondulada F-79,,43.2,14712.47,,18.19288862,,785.9327885,267662.3281,
07/03/2016,Calamina Ondulada F-80,,89.3,14623.17,,18.19288862,,1624.624954,266037.7031,
07/03/2016,Calamina Ondulada F-82,,67.68,14555.49,,18.19288862,,1231.294702,264806.4084,
08/03/2016,Calamina Ondulada F-83,,67.65,14487.84,,18.19288862,,1230.748915,263575.6595,
08/03/2016,Calamina Ondulada F-84,,9.04,14478.8,,18.19288862,,164.4637131,263411.1958,
08/03/2016,Calamina Ondulada F-85,,30,14448.8,,18.19288862,,545.7866587,262865.4091,
10/03/2016,Calamina Ondulada F-90,,55.33,14393.47,,18.19288862,,1006.612527,261858.7966,
11/03/2016,Calamina Ondulada F-93,,17.6,14375.87,,18.19288862,,320.1948397,261538.6018,
11/03/2016,Calamina Ondulada F-95,,79.5,14296.37,,18.19288862,,1446.334645,260092.2671,
11/03/2016,Calamina Ondulada F-96,,11.5,14284.87,,18.19288862,,209.2182192,259883.0489,
11/03/2016,Calamina Ondulada F-97,,8,14276.87,,18.19288862,,145.543109,259737.5058,
11/03/2016,Calamina Ondulada F-98,,90.5,14186.37,,18.19288862,,1646.45642,258091.0494,
14/03/2016,Calamina Ondulada F-99,,44.8,14141.57,,18.19288862,,815.0414103,257276.008,
16/03/2016,Calamina Ondulada F-101,,17.5,14124.07,,18.19288862,,318.3755509,256957.6324,
17/03/2016,Calamina Ondulada F-105,,3,14121.07,,18.19288862,,54.57866587,256903.0537,
18/03/2016,Calamina Ondulada F-106,,270,13851.07,,18.19288862,,4912.079928,251990.9738,
18/03/2016,Calamina Ondulada F-107,,1.5,13849.57,,18.19288862,,27.28933293,251963.6845,
18/03/2016,Calamina Ondulada F-108,,19,13830.57,,18.19288862,,345.6648838,251618.0196,
18/03/2016,Calamina Ondulada F-109,,67.1,13763.47,,18.19288862,,1220.742827,250397.2768,
19/03/2016,Calamina Ondulada F-111,,144.5,13618.97,,18.19288862,,2628.872406,247768.4044,
21/03/2016,Calamina Ondulada F-112,,164,13454.97,,18.19288862,,2983.633734,244784.7706,
21/03/2016,Calamina Ondulada F-113,,104.5,13350.47,,18.19288862,,1901.156861,242883.6138,
21/03/2016,Calamina Ondulada F-114,,17.2,13333.27,,18.19288862,,312.9176843,242570.6961,
22/03/2016,Calamina Ondulada F-115,,91,13242.27,,18.19288862,,1655.552865,240915.1432,
22/03/2016,Calamina Ondulada F-117,,16.8,13225.47,,18.19288862,,305.6405289,240609.5027,
22/03/2016,Calamina Ondulada F-118,,16.8,13208.67,,18.19288862,,305.6405289,240303.8622,
22/03/2016,Calamina Ondulada F-119,,60.4,13148.27,,18.19288862,,1098.850473,239205.0117,
24/03/2016,Calamina Ondulada F-121,,31.5,13116.77,,18.19288862,,573.0759916,238631.9357,
24/03/2016,Calamina Ondulada F-122,,2,13114.77,,18.19288862,,36.38577724,238595.5499,
24/03/2016,Calamina Ondulada F-124,,103.84,13010.93,,18.19288862,,1889.149555,236706.4004,
26/03/2016,Calamina Ondulada F-125,,59.5,12951.43,,18.19288862,,1082.476873,235623.9235,
28/03/2016,Calamina Ondulada F-127,,37.36,12914.07,,18.19288862,,679.6863189,234944.2372,
28/03/2016,Calamina Ondulada F-128,,127.3,12786.77,,18.19288862,,2315.954722,232628.2824,
29/03/2016,Calamina Ondulada F-129,,141.2,12645.57,,18.19288862,,2568.835873,230059.4466,
30/03/2016,Calamina Ondulada F-130,,3,12642.57,,18.19288862,,54.57866587,230004.8679,
31/03/2016,Calamina Ondulada F-131,,8.2,12634.37,,18.19288862,,149.1816867,229855.6862,
31/03/2016,Calamina Ondulada F-133,,30.6,12603.77,,18.19288862,,556.7023918,229298.9838,
01/04/2016,Calamina Ondulada F-135,,25,12578.77,,18.19288862,,454.8222156,228844.1616,
02/04/2016,COMPRA DUI C-5803,16091.7,,28670.47,18.68498232,,300673.13,,529517.2916,
02/04/2016,Calamina Ondulada F-136,,58.08,28612.39,,18.46908305,,1072.684344,528444.6073,
02/04/2016,Calamina Ondulada F-137,,185.5,28426.89,,18.46908305,,3426.014906,525018.5924,
04/04/2016,Calamina Ondulada F-139,,55.6,28371.29,,18.46908305,,1026.881018,523991.7113,
05/04/2016,Calamina Ondulada F-140,,530.2,27841.09,,18.46908305,,9792.307835,514199.4035,
05/04/2016,Calamina Ondulada F-141,,14.4,27826.69,,18.46908305,,265.954796,513933.4487,
06/04/2016,Calamina Ondulada F-147,,212.6,27614.09,,18.46908305,,3926.527057,510006.9217,
06/04/2016,Calamina Ondulada F-149,,68.2,27545.89,,18.46908305,,1259.591464,508747.3302,
07/04/2016,Calamina Ondulada F-152,,166.8,27379.09,,18.46908305,,3080.643053,505666.6871,
07/04/2016,Calamina Ondulada F-153,,38,27341.09,,18.46908305,,701.825156,504964.862,
07/04/2016,Calamina Ondulada F-154,,4.85,27336.24,,18.46908305,,89.57505281,504875.2869,
08/04/2016,Calamina Ondulada F-156,,2.4,27333.84,,18.46908305,,44.32579933,504830.9611,
11/04/2016,Calamina Ondulada F-159,,16.5,27317.34,,18.46908305,,304.7398704,504526.2213,
14/04/2016,Calamina Ondulada F-162,,29.9,27287.44,,18.46908305,,552.2255833,503973.9957,
15/04/2016,Calamina Ondulada F-163,,31.5,27255.94,,18.46908305,,581.7761162,503392.2196,
15/04/2016,Calamina Ondulada F-164,,49.5,27206.44,,18.46908305,,914.2196111,502478,
16/04/2016,Calamina Ondulada F-165,,25.5,27180.94,,18.46908305,,470.9616179,502007.0383,
18/04/2016,Calamina Ondulada F-167,,12.6,27168.34,,18.46908305,,232.7104465,501774.3279,
21/04/2016,Calamina Ondulada F- 170,,6,27162.34,,18.46908305,,110.8144983,501663.5134,
21/04/2016,Calamina Ondulada F- 171,,84,27078.34,,18.46908305,,1551.402976,500112.1104,
22/04/2016,Calamina Ondulada F- 173,,154.2,26924.14,,18.46908305,,2847.932607,497264.1778,
22/04/2016,Calamina Ondulada F- 174,,72.15,26851.99,,18.46908305,,1332.544342,495931.6335,
22/04/2016,Calamina Ondulada F- 176,,3.88,26848.11,,18.46908305,,71.66004225,495859.9734,
22/04/2016,Calamina Ondulada F- 177,,75,26773.11,,18.46908305,,1385.181229,494474.7922,
23/04/2016,ANULADA F- 179,,0,26773.11,,18.46908305,,0,494474.7922,
23/04/2016,Calamina Ondulada F- 180,,3.46,26769.65,,18.46908305,,63.90302737,494410.8892,
23/04/2016,Calamina Ondulada F- 182,,28.8,26740.85,,18.46908305,,531.9095919,493878.9796,
27/04/2016,Calamina Ondulada F- 186,,2.4,26738.45,,18.46908305,,44.32579933,493834.6538,
29/04/2016,Calamina Ondulada F- 188,,13.85,26724.6,,18.46908305,,255.7968003,493578.857,
29/04/2016,Calamina Ondulada F- 189,,26,26698.6,,18.46908305,,480.1961594,493098.6608,
03/05/2016,Calamina Ondulada F- 190,,78.4,26620.2,,18.46908305,,1447.976111,491650.6847,
03/05/2016,Calamina Ondulada F- 191,,72.1,26548.1,,18.46908305,,1331.620888,490319.0638,
04/05/2016,Calamina Ondulada F- 193,,144,26404.1,,18.46908305,,2659.54796,487659.5159,
05/05/2016,Calamina Ondulada F- 196,,15,26389.1,,18.46908305,,277.0362458,487382.4796,
06/05/2016,Calamina Ondulada F- 200,,125.5,26263.6,,18.46908305,,2317.869923,485064.6097,
07/05/2016,Calamina Ondulada F- 201,,23.5,26240.1,,18.46908305,,434.0234518,484630.5862,
10/05/2016,Calamina Ondulada F- 202,,7.5,26232.6,,18.46908305,,138.5181229,484492.0681,
11/05/2016,Calamina Ondulada F-205,,49.5,26183.1,,18.46908305,,914.2196111,483577.8485,
12/05/2016,Calamina Ondulada F-206,,1.85,26181.25,,18.46908305,,34.16780365,483543.6807,
12/05/2016,Calamina Ondulada F-207,,78.2,26103.05,,18.46908305,,1444.282295,482099.3984,
12/05/2016,Calamina Ondulada F-208,,1.56,26101.49,,18.46908305,,28.81176956,482070.5866,
13/05/2016,Calamina Ondulada F-209,,59.2,26042.29,,18.46908305,,1093.369717,480977.2169,
14/05/2016,Calamina Ondulada F-211,,166.5,25875.79,,18.46908305,,3075.102328,477902.1146,
14/05/2016,Calamina Ondulada F-212,,23.4,25852.39,,18.46908305,,432.1765435,477469.938,
14/05/2016,Calamina Ondulada F-213,,29,25823.39,,18.46908305,,535.6034086,476934.3346,
16/05/2016,Calamina Ondulada F-215,,40,25783.39,,18.46908305,,738.7633221,476195.5713,
16/05/2016,Calamina Ondulada F-216,,96.6,25686.79,,18.46908305,,1784.113423,474411.4579,
16/05/2016,Calamina Ondulada F-217,,12.6,25674.19,,18.46908305,,232.7104465,474178.7474,
16/05/2016,Calamina Ondulada F-218,,2,25672.19,,18.46908305,,36.93816611,474141.8093,
16/05/2016,Calamina Ondulada F-219,,7.8,25664.39,,18.46908305,,144.0588478,473997.7504,
16/05/2016,Calamina Ondulada F-221,,102,25562.39,,18.46908305,,1883.846471,472113.904,
17/05/2016,Calamina Ondulada F-222,,3.8,25558.59,,18.46908305,,70.1825156,472043.7214,
17/05/2016,Calamina Ondulada F-223,,27,25531.59,,18.46908305,,498.6652424,471545.0562,
17/05/2016,Calamina Ondulada F-225,,52.8,25478.79,,18.46908305,,975.1675852,470569.8886,
18/05/2016,Calamina Ondulada F-226,,7.1,25471.69,,18.46908305,,131.1304897,470438.7581,
19/05/2016,Calamina Ondulada F-228,,71.3,25400.39,,18.46908305,,1316.845622,469121.9125,
20/05/2016,Calamina Ondulada F-232,,94.25,25306.14,,18.46908305,,1740.711078,467381.2014,
22/05/2016,COMPRA DUI C-9728,7588.5,,32894.64,16.5061949,,125257.26,,592638.4614,
23/05/2016,Calamina Ondulada F-235,,9.6,32885.04,,18.01626227,,172.9561178,592465.5053,
23/05/2016,Calamina Ondulada F-236,,68.55,32816.49,,18.01626227,,1235.014778,591230.4905,
23/05/2016,Calamina Ondulada F-237,,32.97,32783.52,,18.01626227,,593.9961669,590636.4944,
24/05/2016,Calamina Ondulada F-240,,56.4,32727.12,,18.01626227,,1016.117192,589620.3772,
24/05/2016,Calamina Ondulada F-241,,1.5,32725.62,,18.01626227,,27.0243934,589593.3528,
24/05/2016,Calamina Ondulada F-242,,42.9,32682.72,,18.01626227,,772.8976513,588820.4551,
25/05/2016,Calamina Ondulada F-243,,69.45,32613.27,,18.01626227,,1251.229414,587569.2257,
25/05/2016,Calamina Ondulada F-245,,7.5,32605.77,,18.01626227,,135.121967,587434.1037,
27/05/2016,Calamina Ondulada F-247,,28,32577.77,,18.01626227,,504.4553435,586929.6484,
27/05/2016,Calamina Ondulada F-248,,119.6,32458.17,,18.01626227,,2154.744967,584774.9034,
28/05/2016,Calamina Ondulada F-249,,47.7,32410.47,,18.01626227,,859.3757101,583915.5277,
28/05/2016,Calamina Ondulada F-250,,11.8,32398.67,,18.01626227,,212.5918948,583702.9358,
30/05/2016,Calamina Ondulada F-251,,75,32323.67,,18.01626227,,1351.21967,582351.7162,
30/05/2016,Calamina Ondulada F-252,,72,32251.67,,18.01626227,,1297.170883,581054.5453,
30/05/2016,Calamina Ondulada F-253,,27.5,32224.17,,18.01626227,,495.4472123,580559.0981,
01/06/2016,Calamina Ondulada F- 256,,65,32159.17,,18.01626227,,1171.057047,579388.041,
02/06/2016,Calamina Ondulada F-258,,23.8,32135.37,,18.01626227,,428.787042,578959.254,
03/06/2016,Calamina Ondulada F-259,,32.8,32102.57,,18.01626227,,590.9334024,578368.3206,
03/06/2016,Calamina Ondulada F-260,,21.3,32081.27,,18.01626227,,383.7463863,577984.5742,
03/06/2016,Calamina Ondulada F-262,,25,32056.27,,18.01626227,,450.4065567,577534.1676,
04/06/2016,Calamina Ondulada F-265,,61,31995.27,,18.01626227,,1098.991998,576435.1756,
04/06/2016,Calamina Ondulada F-266,,45,31950.27,,18.01626227,,810.731802,575624.4438,
07/06/2016,Calamina Ondulada F-268,,31.2,31919.07,,18.01626227,,562.1073827,575062.3364,
07/06/2016,Calamina Ondulada F-270,,286.26,31632.81,,18.01626227,,5157.335237,569905.0012,
07/06/2016,Calamina Ondulada F-271,,2,31630.81,,18.01626227,,36.03252453,569868.9687,
08/06/2016,Calamina Ondulada F-272,,35,31595.81,,18.01626227,,630.5691794,569238.3995,
08/06/2016,Calamina Ondulada F-274,,71.68,31524.13,,18.01626227,,1291.405679,567946.9938,
09/06/2016,Calamina Ondulada F-275,,165.36,31358.77,,18.01626227,,2979.169128,564967.8247,
09/06/2016,Calamina Ondulada F-277,,350,31008.77,,18.01626227,,6305.691794,558662.1329,
10/06/2016,Calamina Ondulada F-278,,4.6,31004.17,,18.01626227,,82.87480643,558579.2581,
10/06/2016,Calamina Ondulada F-279,,24.5,30979.67,,18.01626227,,441.3984255,558137.8597,
11/06/2016,Calamina Ondulada F-281,,192.66,30787.01,,18.01626227,,3471.013088,554666.8466,
11/06/2016,Calamina Ondulada F-282,,27.6,30759.41,,18.01626227,,497.2488386,554169.5977,
13/06/2016,Calamina Ondulada F-284,,6,30753.41,,18.01626227,,108.0975736,554061.5002,
14/06/2016,Calamina Ondulada F-286,,64.85,30688.56,,18.01626227,,1168.354608,552893.1456,
15/06/2015,Calamina Ondulada F-287,,80.8,30607.76,,18.01626227,,1455.713991,551437.4316,
15/06/2016,Calamina Ondulada F-289,,12,30595.76,,18.01626227,,216.1951472,551221.2364,
17/06/2016,Calamina Ondulada F-291,,9.6,30586.16,,18.01626227,,172.9561178,551048.2803,
23/06/2016,Calamina Ondulada F-293,,200.34,30385.82,,18.01626227,,3609.377983,547438.9023,
28/06/2016,Calamina Ondulada F-296,,51.3,30334.52,,18.01626227,,924.2342543,546514.6681,
28/06/2016,Calamina Ondulada F-297,,65.93,30268.59,,18.01626227,,1187.812171,545326.8559,
30/06/2016,Calamina Ondulada F-299,,35,30233.59,,18.01626227,,630.5691794,544696.2867,
01/07/2016,Calamina Ondulada F-301,,78,30155.59,,18.01626227,,1405.268457,543291.0183,
02/07/2016,Calamina Ondulada F-304,,41.34,30114.25,,18.01626227,,744.7922821,542546.226,
02/07/2016,Calamina Ondulada F-305,,76.6,30037.65,,18.01626227,,1380.04569,541166.1803,
02/07/2016,Calamina Ondulada F-306,,172,29865.65,,18.01626227,,3098.79711,538067.3832,
02/07/2016,Calamina Ondulada F-307,,43.5,29822.15,,18.01626227,,783.7074086,537283.6758,
04/07/2016,Calamina Ondulada F-308,,28,29794.15,,18.01626227,,504.4553435,536779.2204,
06/07/2016,Calamina Ondulada F-309,,42,29752.15,,18.01626227,,756.6830152,536022.5374,
09/07/2016,Calamina Ondulada F-311,,14.84,29737.31,,18.01626227,,267.361332,535755.1761,
13/07/2016,Calamina Ondulada F-313,,15,29722.31,,18.01626227,,270.243934,535484.9321,
14/07/2016,Calamina Ondulada F-314,,111.15,29611.16,,18.01626227,,2002.507551,533482.4246,
14/07/2016,Calamina Ondulada F-315,,13.85,29597.31,,18.01626227,,249.5252324,533232.8994,
19/07/2016,Calamina Ondulada F-317,,26.95,29570.36,,18.01626227,,485.5382681,532747.3611,
27/07/2016,Calamina Ondulada F- 318,,30.9,29539.46,,18.01626227,,556.7025041,532190.6586,
28/07/2016,Calamina Ondulada F-320,,18.3,29521.16,,18.01626227,,329.6975995,531860.961,
28/07/2016,Calamina Ondulada F-321,,10,29511.16,,18.01626227,,180.1626227,531680.7984,
29/07/2016,Calamina Ondulada F-322,,51,29460.16,,18.01626227,,918.8293756,530761.969,
01/08/2016,Calamina Ondulada F-323,,48.8,29411.36,,18.01626227,,879.1935986,529882.7754,
