FECHA,DETALLE,ENTRADA ,SALIDA,SALDO,ADQ.,PROM.,DEBE,HABER,SALDO
13/04/2019,Venta Clavos calamina en Kg. F-1998,,2,15.5,,13.12,,26.24,203.35
15/04/2019,Venta Clavos calamina en Kg. F-1999,,4,11.5,,13.12,,52.48,150.87
15/04/2019,Compra Clavos Calaminas en Kg. F-549,138,,149.5,11.85,,1634.9,,1785.78
24/04/2019,Venta Clavos calamina en Kg. F-2010,,4,145.5,,11.95,,47.78,1738
25/04/2019,Venta Clavos calamina en Kg. F-2011,,2,143.5,,11.95,,23.89,1714.11
25/04/2019,Venta Clavos calamina en Kg. F-2012,,6,137.5,,11.95,,71.67,1642.44
03/05/2019,Venta Clavos calamina en Kg. F-2026,,2,135.5,,11.95,,23.89,1618.55
03/05/2019,Venta Clavos calamina en Kg. F-2027,,0.5,135,,11.95,,5.97,1612.58
06/05/2019,Venta Clavos calamina en Kg. F-2028,,3,132,,11.95,,35.84,1576.74
07/05/2019,Venta Clavos calamina en Kg. F-2029,,3,129,,11.95,,35.84,1540.91
08/05/2019,Venta Clavos calamina en Kg. F-2031,,2,127,,11.95,,23.89,1517.02
16/05/2019,Venta Clavos calamina en Kg. F-2038,,1,126,,11.95,,11.95,1505.07
17/05/2019,Venta Clavos calamina en Kg. F-2039,,2,124,,11.95,,23.89,1481.18
18/05/2019,Venta Clavos calamina en Kg. F-2040,,2,122,,11.95,,23.89,1457.29
22/05/2019,ANULADA F-2041,,0,122,,11.95,,0,1457.29
22/05/2019,Venta Clavos calamina en Kg. F-2042,,1,121,,11.95,,11.95,1445.35
31/05/2019,Venta Clavos calamina en Kg. F-2045,,3,118,,11.95,,35.84,1409.51
31/05/2019,Venta Clavos calamina en Kg. F-2046,,2,116,,11.95,,23.89,1385.62
01/06/2019,Venta Clavos calamina en Kg. F-2049,,2,114,,11.95,,23.89,1361.73
04/06/2019,Venta Clavos calamina en Kg. F-2051,,3,111,,11.95,,35.84,1325.9
05/06/2019,Venta Clavos calamina en Kg. F-2055,,5,106,,11.95,,59.73,1266.17
05/06/2019,Venta Clavos calamina en Kg. F-2056,,2,104,,11.95,,23.89,1242.28
15/06/2019,Venta Clavos calamina en Kg. F-2075,,3,101,,11.95,,35.84,1206.45
15/06/2019,Venta Clavos calamina en Kg. F-2076,,1,100,,11.95,,11.95,1194.5
19/06/2019,ANULADA Kg. F-2078,,0,100,,11.95,,0,1194.5
19/06/2019,Venta Clavos calamina en Kg. F-2079,,3,97,,11.95,,35.84,1158.67
26/06/2019,Venta Clavos calamina en Kg. F-2080,,1,96,,11.95,,11.95,1146.72
29/06/2019,Venta Clavos calamina en Kg. F-2082,,2,94,,11.95,,23.89,1122.83
29/06/2019,Venta Clavos calamina en Kg. F-2083,,2,92,,11.95,,23.89,1098.94
01/07/2019,Venta Clavos calamina en Kg. F-2084,,2,90,,11.95,,23.89,1075.05
02/07/2019,Venta Clavos calamina en Kg. F-2086,,6,84,,11.95,,71.67,1003.38
02/07/2019,Venta Clavos calamina en Kg. F-2087,,1,83,,11.95,,11.95,991.44
02/07/2019,Venta Clavos calamina en Kg. F-2088,,1,82,,11.95,,11.95,979.49
03/07/2019,Venta Clavos calamina en Kg. F-2089,,3,79,,11.95,,35.84,943.66
04/07/2019,ANULADA F-2090,,0,79,,11.95,,0,943.66
04/07/2019,Venta Clavos calamina en Kg. F-2091,,1,78,,11.95,,11.95,931.71
09/07/2019,Venta Clavos calamina en Kg. F-2092,,1,77,,11.95,,11.95,919.77
11/07/2019,Venta Clavos calamina en Kg. F-2096,,4,73,,11.95,,47.78,871.99
20/07/2019,Venta Clavos calamina en Kg. F-2105,,1,72,,11.95,,11.95,860.04
20/07/2019,Venta Clavos calamina en Kg. F-2107,,3,69,,11.95,,35.84,824.21
24/07/2019,Venta Clavos calamina en Kg. F-2111,,1,68,,11.95,,11.95,812.26
02/08/2019,ANULADA F-2121,,0,68,,11.95,,0,812.26
02/08/2019,Venta Clavos calamina en Kg. F-2122,,2,66,,11.95,,23.89,788.37
02/08/2019,Venta Clavos calamina en Kg. F-2123,,2,64,,11.95,,23.89,764.48
03/08/2019,Venta Clavos calamina en Kg. F-2125,,12,52,,11.95,,143.34,621.14
19/08/2019,Venta Clavos calamina en Kg. F-2153,,2,50,,11.95,,23.89,597.25
19/08/2019,Venta Clavos calamina en Kg. F-2154,,2,48,,11.95,,23.89,573.36
27/08/2019,Venta Clavos calamina en Kg. F-2169,,2,46,,11.95,,23.89,549.47
27/08/2019,Venta Clavos calamina en Kg. F-2170,,1,45,,11.95,,11.95,537.53
28/08/2019,Venta Clavos calamina en Kg. F-2173,,1,44,,11.95,,11.95,525.58
30/08/2019,Venta Clavos calamina en Kg. F-2176,,3,41,,11.95,,35.84,489.75
30/08/2019,Venta Clavos calamina en Kg. F-2177,,6,35,,11.95,,71.67,418.08
30/08/2019,Venta Clavos calamina en Kg. F-2180,,1,34,,11.95,,11.95,406.13
02/09/2019,Venta Clavos calamina en Kg. F-2181,,1,33,,11.95,,11.95,394.19
02/09/2019,Venta Clavos calamina en Kg. F-2184,,1,32,,11.95,,11.95,382.24
05/09/2019,Venta Clavos calamina en Kg. F-2187,,2,30,,11.95,,23.89,358.35
06/09/2019,Compra Clavos calamina en Kg. F-44,184,,214,11.85,,2179.87,,2538.22
10/09/2019,Venta Clavos calamina en Kg. F-2193,,3,211,,11.86,,35.58,2502.64
10/09/2019,Venta Clavos calamina en Kg. F-2194,,1,210,,11.86,,11.86,2490.78
14/09/2019,Venta Clavos calamina en Kg. F-2196,,2,208,,11.86,,23.72,2467.06
17/09/2019,Venta Clavos calamina en Kg. F-2199,,4,204,,11.86,,47.44,2419.61
24/09/2019,Venta Clavos calamina en Kg. F-2211,,3,201,,11.86,,35.58,2384.03
25/09/2019,Venta Clavos calamina en Kg. F-2214,,1,200,,11.86,,11.86,2372.17
26/09/2019,Venta Clavos calamina en Kg. F-2219,,1,199,,11.86,,11.86,2360.31
03/10/2019,Venta Clavos calamina en Kg. F-2235,,2,197,,11.86,,23.72,2336.59
03/10/2019,Venta Clavos calamina en Kg. F-2236,,1,196,,11.86,,11.86,2324.73
03/10/2019,Venta Clavos calamina en Kg. F-2237,,3,193,,11.86,,35.58,2289.14
03/10/2019,Venta Clavos calamina en Kg. F-2239,,2,191,,11.86,,23.72,2265.42
04/10/2019,Venta Clavos calamina en Kg. F-2243,,4,187,,11.86,,47.44,2217.98
08/10/2019,Venta Clavos calamina en Kg. F-2250,,3,184,,11.86,,35.58,2182.4
09/10/2019,Venta Clavos calamina en Kg. F-2251,,6,178,,11.86,,71.17,2111.23
09/10/2019,Venta Clavos calamina en Kg. F-2252,,8,170,,11.86,,94.89,2016.34
09/10/2019,Venta Clavos calamina en Kg. F-2253,,4,166,,11.86,,47.44,1968.9
09/10/2019,Venta Clavos calamina en Kg. F-2254,,1,165,,11.86,,11.86,1957.04
09/10/2019,Venta Clavos calamina en Kg. F-2255,,1,164,,11.86,,11.86,1945.18
11/10/2019,Venta Clavos calamina en Kg. F-2259,,6,158,,11.86,,71.17,1874.01
15/10/2019,Venta Clavos calamina en Kg. F-2266,,2,156,,11.86,,23.72,1850.29
19/10/2019,Venta Clavos calamina en Kg. F-2273,,2,154,,11.86,,23.72,1826.57
19/10/2019,Venta Clavos calamina en Kg. F-2274,,1,153,,11.86,,11.86,1814.71
21/10/2019,Venta Clavos calamina en Kg. F-2275,,5,148,,11.86,,59.3,1755.41
23/10/2019,Venta Clavos calamina en Kg. F-2278,,4,144,,11.86,,47.44,1707.96
23/10/2019,Venta Clavos calamina en Kg. F-2279,,4,140,,11.86,,47.44,1660.52
24/10/2019,Venta Clavos calamina en Kg. F-2281,,0.5,139.5,,11.86,,5.93,1654.59
25/10/2019,Venta Clavos calamina en Kg. F-2283,,4,135.5,,11.86,,47.44,1607.15
29/10/2019,Venta Clavos calamina en Kg. F-2287,,4,131.5,,11.86,,47.44,1559.7
01/11/2019,Venta Clavos calamina en Kg. F-2290,,3,128.5,,11.86,,35.58,1524.12
09/11/2019,Venta Clavos calamina en Kg. F-2296,,3,125.5,,11.86,,35.58,1488.54
25/11/2019,Venta Clavos calamina en Kg. F-2301,,4,121.5,,11.86,,47.44,1441.09
25/11/2019, ANULADA F-2302,,0,121.5,,11.86,,0,1441.09
25/11/2019, ANULADA F-2304,,0,121.5,,11.86,,0,1441.09
25/11/2019,Venta Clavos calamina en Kg. F-2308,,10,111.5,,11.86,,118.61,1322.48
25/11/2019,Venta Clavos calamina en Kg. F-2310,,1,110.5,,11.86,,11.86,1310.62
28/11/2019,Venta Clavos calamina en Kg. F-2312,,1,109.5,,11.86,,11.86,1298.76
29/11/2019,Venta Clavos calamina en Kg. F-2315,,1,108.5,,11.86,,11.86,1286.9
30/11/2019,Venta Clavos calamina en Kg. F-2316,,1,107.5,,11.86,,11.86,1275.04
02/12/2019,Venta Clavos calamina en Kg. F-2317,,1,106.5,,11.86,,11.86,1263.18
05/12/2019,Venta Clavos calamina en Kg. F-2327,,2,104.5,,11.86,,23.72,1239.46
05/12/2019,Venta Clavos calamina en Kg. F-2328,,1,103.5,,11.86,,11.86,1227.6
10/12/2019,Venta Clavos calamina en Kg. F-2338,,1,102.5,,11.86,,11.86,1215.74
10/12/2019,Venta Clavos calamina en Kg. F-2339,,2,100.5,,11.86,,23.72,1192.02
18/12/2019,Venta Clavos calamina en Kg. F-2346,,0.6,99.9,,11.86,,7.12,1184.9
23/12/2019,Venta Clavos calamina en Kg. F-2354,,7,92.9,,11.86,,83.03,1101.87
26/12/2019,ANULADA Kg. F-2359,,0,92.9,,11.86,,0,1101.87
26/12/2019,Venta Clavos calamina en Kg. F-2360,,2,90.9,,11.86,,23.72,1078.15
03/01/2020,Venta Clavos calamina en Kg. F-2388,,2,88.9,,11.85,,23.69,1053.21
10/01/2020,Venta Clavos calamina en Kg. F-2404,,1,87.9,,11.85,,11.85,1041.36
14/01/2020,Venta Clavos calamina en Kg. F-2416,,2,85.9,,11.85,,23.69,1017.66
17/01/2020,Venta Clavos calamina en Kg. F-2420,,5,80.9,,11.85,,59.24,958.43
18/01/2020,Venta Clavos calamina en Kg. F-2424,,3,77.9,,11.85,,35.54,922.89
21/01/2020,Venta Clavos calamina en Kg. F-2428,,2,75.9,,11.85,,23.69,899.19
21/01/2020,Venta Clavos calamina en Kg. F-2430,,9,66.9,,11.85,,106.62,792.57
24/01/2020,Venta Clavos calamina en Kg. F-2434,,2,64.9,,11.85,,23.69,768.88
24/01/2020,Venta Clavos calamina en Kg. F-2435,,3,61.9,,11.85,,35.54,733.33
25/01/2020,Venta Clavos calamina en Kg. F-2438,,1,60.9,,11.85,,11.85,721.49
29/01/2020,Compra Clavos calamina en Kg. F-2024,184,,244.9,11.85,,2179.87,,2901.36
31/01/2020,Venta Clavos calamina en Kg. F-2441,,1,243.9,,11.85,,11.85,2889.51
08/02/2020,ANULADA Kg. F-2454,,0,243.9,,11.85,,0,2889.51
08/02/2020,Venta Clavos calamina en Kg. F-2455,,3,240.9,,11.85,,35.54,2853.97
15/02/2020,Venta Clavos calamina en Kg. F-2460,,4,236.9,,11.85,,47.39,2806.58
17/02/2020,ANULADA F-2461,,0,236.9,,11.85,,0,2806.58
17/02/2020,Venta Clavos calamina en Kg. F-2462,,3,233.9,,11.85,,35.54,2771.04
21/02/2020,Venta Clavos calamina en Kg. F-2466,,1,232.9,,11.85,,11.85,2759.19
29/02/2020,Venta Clavos calamina en Kg. F-2472,,1,231.9,,11.85,,11.85,2747.35
04/03/2020,Venta Clavos calamina en Kg. F-2479,,3,228.9,,11.85,,35.54,2711.81
04/03/2020,Venta Clavos calamina en Kg. F-2480,,1,227.9,,11.85,,11.85,2699.96
04/03/2020,Venta Clavos calamina en Kg. F-2481,,5,222.9,,11.85,,59.24,2640.72
07/03/2020,Venta Clavos calamina en Kg. F-2483,,7,215.9,,11.85,,82.93,2557.79
07/03/2020,Venta Clavos calamina en Kg. F-2485,,1,214.9,,11.85,,11.85,2545.95
09/03/2020,Venta Clavos calamina en Kg. F-2487,,1,213.9,,11.85,,11.85,2534.1
11/03/2020,Venta Clavos calamina en Kg. F-2489,,2,211.9,,11.85,,23.69,2510.4
13/03/2020,Venta Clavos calamina en Kg. F-2491,,2,209.9,,11.85,,23.69,2486.71
18/06/2020,Venta Clavos calamina en Kg. F-2710,,3,206.9,,11.85,,35.54,2451.17
26/06/2020,Venta Clavos calamina en Kg. F-2720,,1,205.9,,11.85,,11.85,2439.32
26/06/2020,Venta Clavos calamina en Kg. F-2723,,4,201.9,,11.85,,47.39,2391.93
15/07/2020,Venta Clavos calamina en Kg. F-2728,,1,200.9,,11.85,,11.85,2380.09
16/07/2020,Venta Clavos calamina en Kg. F-2729,,6,194.9,,11.85,,71.08,2309
22/07/2020,Venta Clavos calamina en Kg. F-2732,,4,190.9,,11.85,,47.39,2261.62
29/07/2020,Venta Clavos calamina en Kg. F-2735,,2,188.9,,11.85,,23.69,2237.92
12/08/2020,Venta Clavos calamina en Kg. F-2743,,2,186.9,,11.85,,23.69,2214.23
13/08/2020,Venta Clavos calamina en Kg. F-2745,,10,176.9,,11.85,,118.47,2095.76
17/08/2020,Venta Clavos calamina en Kg. F-2746,,1,175.9,,11.85,,11.85,2083.91
20/08/2020,Compra Clavos calamina en Kg. F-55,184,,359.9,11.85,,2179.87,,4263.78
28/08/2020,Venta Clavos calamina en Kg. F-2753,,3,356.9,,11.85,,35.54,4228.24
31/08/2020,Venta Clavos calamina en Kg. F-2755,,2,354.9,,11.85,,23.69,4204.54
03/09/2020,Venta Clavos calamina en Kg. F-2761,,4,350.9,,11.85,,47.39,4157.16
07/09/2020,Venta Clavos calamina en Kg. F-2766,,2,348.9,,11.85,,23.69,4133.46
09/09/2020,Venta Clavos calamina en Kg. F-2771,,1,347.9,,11.85,,11.85,4121.61
11/09/2020,Venta Clavos calamina en Kg. F-2775,,2,345.9,,11.85,,23.69,4097.92
17/09/2020,Venta Clavos calamina en Kg. F-2780,,2,343.9,,11.85,,23.69,4074.23
24/09/2020,Venta Clavos calamina en Kg. F-2784,,4,339.9,,11.85,,47.39,4026.84
01/10/2020,Venta Clavos calamina en Kg. F-2787,,1,338.9,,11.85,,11.85,4014.99
07/10/2020,Venta Clavos calamina en Kg. F-2796,,1,337.9,,11.85,,11.85,4003.14
07/10/2020,Venta Clavos calamina en Kg. F-2798,,2,335.9,,11.85,,23.69,3979.45
10/10/2020,Venta Clavos calamina en Kg. F-2802,,12,323.9,,11.85,,142.17,3837.28
13/10/2020,Venta Clavos calamina en Kg. F-2807,,4,319.9,,11.85,,47.39,3789.9
20/10/2020,Venta Clavos calamina en Kg. F-2820,,1,318.9,,11.85,,11.85,3778.05
20/10/2020,Venta Clavos calamina en Kg. F-2821,,3,315.9,,11.85,,35.54,3742.51
27/10/2020,Venta Clavos calamina en Kg. F-2831,,4,311.9,,11.85,,47.39,3695.12
04/11/2020,Venta Clavos calamina en Kg. F-2839,,6,305.9,,11.85,,71.08,3624.04
05/11/2020,Venta Clavos calamina en Kg. F-2841,,4,301.9,,11.85,,47.39,3576.65
05/11/2020,Venta Clavos calamina en Kg. F-2844,,2,299.9,,11.85,,23.69,3552.95
07/11/2020,Venta Clavos calamina en Kg. F-2848,,5,294.9,,11.85,,59.24,3493.72
09/11/2020,ANULADAS Kg. F-2853,,0,294.9,,0,,0,3493.72
09/11/2020,Venta Clavos calamina en Kg. F-2854,,0.5,294.4,,11.85,,5.92,3487.79
11/11/2020,Venta Clavos calamina en Kg. F-2856,,1,293.4,,11.85,,11.85,3475.95
13/11/2020,Venta Clavos calamina en Kg. F-2860,,6,287.4,,11.85,,71.08,3404.86
21/11/2020,Venta Clavos calamina en Kg. F-2867,,1,286.4,,11.85,,11.85,3393.02
24/11/2020,Venta Clavos calamina en Kg. F-2871,,6,280.4,,11.85,,71.08,3321.93
27/11/2020,Venta Clavos calamina en Kg. F-2884,,0.5,279.9,,11.85,,5.92,3316.01
27/11/2020,Venta Clavos calamina en Kg. F-2885,,2,277.9,,11.85,,23.69,3292.32
28/11/2020,Venta Clavos calamina en Kg. F-2893,,2,275.9,,11.85,,23.69,3268.62
28/11/2020,Venta Clavos calamina en Kg. F-2894,,2,273.9,,11.85,,23.69,3244.93
28/11/2020,Venta Clavos calamina en Kg. F-2896,,8,265.9,,11.85,,94.89,3150.04
18/12/2020,Venta Clavos calamina en Kg. F-205,,6,259.9,,11.85,,71.08,3078.96
19/12/2020,Venta Clavos calamina en Kg. F-208,,2,257.9,,11.85,,23.69,3055.27
24/12/2020,Venta Clavos calamina en Kg. F-214,,3,254.9,,11.85,,35.54,3019.73
